Chr	Start	Gene_symbol	ENSG_ID
9	95947197	WNK2	ENSG00000165238
9	96108695	C9orf129	ENSG00000204352
9	96193580	AL583839.1	ENSG00000237385
9	96214003	FAM120A	ENSG00000048828
9	96215873	FAM120AOS	ENSG00000188938
9	96338688	PHF2	ENSG00000197724
9	96619364	AL442224.1	ENSG00000231990
9	96717653	BARX1	ENSG00000131668
9	96717878	BARX1-DT	ENSG00000235601
9	96793075	PTPDC1	ENSG00000158079
9	96800311	CYCSP24	ENSG00000227666
9	96928570	AL158152.2	ENSG00000269946
9	96938739	AL158152.1	ENSG00000269929
9	96966849	LINC02603	ENSG00000230262
9	97021592	ZNF169	ENSG00000175787
9	97050831	VDAC1P11	ENSG00000237679
9	97090925	NUTM2F	ENSG00000130950
9	97094757	AL691447.2	ENSG00000232063
9	97136832	MFSD14B	ENSG00000148110
9	97356074	FBP2	ENSG00000130957
9	97402530	FBP1	ENSG00000165140
9	97488982	C9orf3	ENSG00000148120
9	97586553	AL807757.1	ENSG00000230815
9	97662710	AL807757.2	ENSG00000236095
9	97691144	AL353768.1	ENSG00000224764
9	97847726	MIR27B	ENSG00000207864
9	97875989	AL354893.2	ENSG00000229065
9	97885802	AL354893.1	ENSG00000223849
9	98054619	AL157384.1	ENSG00000230221
9	98079990	FANCC	ENSG00000158169
9	98169943	AL161729.3	ENSG00000271384
9	98257205	AL161729.2	ENSG00000271314
9	98268516	AL161729.1	ENSG00000271155
9	98276326	AL161729.4	ENSG00000271659
9	98279338	PTCH1	ENSG00000185920
9	98368567	AL392185.1	ENSG00000229345
9	98412435	AL354861.2	ENSG00000228142
9	98534604	AL354861.3	ENSG00000268926
9	98637981	LINC00476	ENSG00000175611
9	98638259	ERCC6L2	ENSG00000182150
9	98790246	LINC00092	ENSG00000225194
9	98857492	AL449403.1	ENSG00000237212
9	98908288	EIF4BP3	ENSG00000224546
9	99008743	HSD17B3-AS1	ENSG00000232283
9	99018600	RNU6-1160P	ENSG00000207276
9	99064433	HSD17B3	ENSG00000130948
9	99145991	SLC35D2	ENSG00000130958
9	99169565	AL133477.1	ENSG00000238251
9	99180610	ZNF367	ENSG00000165244
9	99212482	HABP4	ENSG00000130956
9	99382111	CDC14B	ENSG00000081377
9	99417584	PRXL2C	ENSG00000158122
9	99449337	AL589843.1	ENSG00000224848
9	99488171	AL589843.2	ENSG00000233820
9	99540410	ZNF510	ENSG00000081386
9	99637904	ZNF782	ENSG00000196597
9	99672357	AL158827.2	ENSG00000269907
9	99690591	NUTM2G	ENSG00000188152
9	99775861	MFSD14C	ENSG00000196312
9	99801924	CTSV	ENSG00000136943
9	99830030	TCEA1P1	ENSG00000197214
9	99844226	GAS2L1P2	ENSG00000228376
9	99856919	VN1R51P	ENSG00000228038
9	99883940	FAM220CP	ENSG00000213612
9	99958875	AL590705.3	ENSG00000242375
9	99961909	ZNF322P1	ENSG00000188801
9	99983516	ANKRD18CP	ENSG00000159712
9	99995482	AL590705.2	ENSG00000235494
9	100000981	AL590705.1	ENSG00000203279
9	100008466	CCDC180	ENSG00000197816
9	100038847	AL512590.2	ENSG00000254633
9	100158393	AL512590.1	ENSG00000228957
9	100174231	TDRD7	ENSG00000196116
9	100263461	TMOD1	ENSG00000136842
9	100280117	AL162385.1	ENSG00000228174
9	100395906	TSTD2	ENSG00000136925
9	100395962	NCBP1	ENSG00000136937
9	100398332	AL162385.2	ENSG00000231521
9	100459638	XPA	ENSG00000136936
9	100461203	KRT18P13	ENSG00000214417
9	100505489	AL445531.1	ENSG00000260677
9	100572289	PTCSC2	ENSG00000236130
9	100615535	FOXE1	ENSG00000178919
9	100684851	TRMO	ENSG00000136932
9	100707137	HEMGN	ENSG00000136929
9	100745642	ANP32B	ENSG00000136938
9	100749937	AL354726.1	ENSG00000236896
9	100819020	NANS	ENSG00000095380
9	100881493	TRIM14	ENSG00000106785
9	100954921	CORO2A	ENSG00000106789
9	101017914	TBC1D2	ENSG00000095383
9	101369114	SEPT7P7	ENSG00000229897
9	101471478	GABBR2	ENSG00000136928
9	101559246	ANKS6	ENSG00000165138
9	101569980	GALNT12	ENSG00000119514
9	101634696	AL136084.2	ENSG00000267026
9	101705460	COL15A1	ENSG00000204291
9	101705919	AL136084.3	ENSG00000270412
9	101866319	TGFBR1	ENSG00000106799
9	101945654	AL162427.1	ENSG00000227269
9	101984237	ALG2	ENSG00000119523
9	101984345	SEC61B	ENSG00000106803
9	102046303	RN7SKP225	ENSG00000222337
9	102067393	KRT8P11	ENSG00000255815
9	102139521	NAMA	ENSG00000271086
9	102293977	AL162394.1	ENSG00000234860
9	102582170	AL359710.1	ENSG00000237461
9	102584136	NR4A3	ENSG00000119508
9	102668882	STX17-AS1	ENSG00000255145
9	102668914	STX17	ENSG00000136874
9	102761350	UPF3AP3	ENSG00000234709
9	102861321	ERP44	ENSG00000023318
9	102861537	INVS	ENSG00000119509
9	102864840	RN7SL75P	ENSG00000239908
9	102879932	RPS2P35	ENSG00000238172
9	103115220	TEX10	ENSG00000136891
9	103189437	MSANTD3	ENSG00000066697
9	103235394	TMEFF1	ENSG00000241697
9	103340360	CAVIN4	ENSG00000170681
9	103790990	PLPPR1	ENSG00000148123
9	104101628	ACNATP	ENSG00000227411
9	104119125	TRMT112P4	ENSG00000236763
9	104121213	AL359893.1	ENSG00000230328
9	104138884	FYTTD1P1	ENSG00000234502
9	104145800	BAAT	ENSG00000136881
9	104160895	MRPL50	ENSG00000136897
9	104161154	ZNF189	ENSG00000136870
9	104198104	ALDOB	ENSG00000136872
9	104230720	TMEM246-AS1	ENSG00000225376
9	104295818	TMEM246	ENSG00000165152
9	104296132	RNF20	ENSG00000155827
9	104357282	PPP3R2	ENSG00000188386
9	104500861	GRIN3A	ENSG00000198785
9	105277485	AL442644.1	ENSG00000235901
9	105757592	CYLC2	ENSG00000155833
9	106087315	LINC01492	ENSG00000225564
9	106192173	AL390962.1	ENSG00000226566
9	106855353	SMC2-AS1	ENSG00000270332
9	106856540	SMC2	ENSG00000136824
9	107032508	TOPORSLP	ENSG00000242111
9	107299136	OR13C3	ENSG00000204246
9	107380484	OR13C9	ENSG00000136839
9	107456659	OR13D1	ENSG00000179055
9	107484615	OR13D3P	ENSG00000188712
9	107509968	NIPSNAP3A	ENSG00000136783
9	107526437	NIPSNAP3B	ENSG00000165028
9	107689833	AL359182.1	ENSG00000226334
9	107690517	ABCA1	ENSG00000165029
9	107754061	AL359182.2	ENSG00000230013
9	108006902	SLC44A1	ENSG00000070214
9	108210076	FSD1L	ENSG00000106701
9	108282408	RALGAPA1P1	ENSG00000229419
9	108320309	AL158070.1	ENSG00000228317
9	108320410	FKTN	ENSG00000106692
9	108424737	TAL2	ENSG00000186051
9	108456824	TMEM38B	ENSG00000095209
9	108473061	AL592437.1	ENSG00000228366
9	108520444	AL592437.2	ENSG00000232486
9	108611990	SLC25A6P5	ENSG00000228948
9	109040672	LINC01505	ENSG00000234323
9	109378086	AL512649.2	ENSG00000237062
9	109442257	RN7SKP77	ENSG00000200131
9	109625377	ZNF462	ENSG00000148143
9	109865268	AL807761.4	ENSG00000230782
9	109933428	AL445487.1	ENSG00000226535
9	110045417	RAD23B	ENSG00000119318
9	110193082	LINC01509	ENSG00000226825
9	110220586	HMGN2P32	ENSG00000213558
9	110252762	KLF4	ENSG00000136826
9	110574194	RN7SL659P	ENSG00000244104
9	110802493	AC068050.1	ENSG00000213557
9	110860130	CHCHD4P2	ENSG00000237360
9	111389112	AL669983.1	ENSG00000169253
9	111619238	ACTL7B	ENSG00000148156
9	111624602	ACTL7A	ENSG00000187003
9	111696395	ELP1	ENSG00000070061
9	111696460	FAM206A	ENSG00000119328
9	111775808	CTNNAL1	ENSG00000119326
9	111882224	TMEM245	ENSG00000106771
9	111929570	FRRS1L	ENSG00000260230
9	112083243	EPB41L4B	ENSG00000095203
9	112260589	PTPN3	ENSG00000070159
9	112296611	YBX1P6	ENSG00000213539
9	112403067	PALM2	ENSG00000243444
9	112534322	AL158829.1	ENSG00000232939
9	112810877	AKAP2	ENSG00000241978
9	112970468	C9orf152	ENSG00000188959
9	113018919	TXN	ENSG00000136810
9	113100126	TXNDC8	ENSG00000204193
9	113131977	RNU6-1039P	ENSG00000206658
9	113342159	SVEP1	ENSG00000165124
9	113431050	MUSK	ENSG00000030304
9	113800980	LPAR1	ENSG00000198121
9	114047115	AL162414.1	ENSG00000227531
9	114090799	OR2K2	ENSG00000171133
9	114247024	ECPAS	ENSG00000136813
9	114287438	ZNF483	ENSG00000173258
9	114336471	AL135787.1	ENSG00000224644
9	114362134	PTGR1	ENSG00000106853
9	114393568	LRRC37A5P	ENSG00000204173
9	114393631	DNAJC25	ENSG00000059769
9	114423614	GNG10	ENSG00000242616
9	114557287	C9orf84	ENSG00000165181
9	114565259	AL354877.1	ENSG00000224067
9	114659045	UGCG	ENSG00000148154
9	114800009	AL138756.1	ENSG00000259953
9	114937687	SUSD1	ENSG00000106868
9	115095946	PTBP3	ENSG00000119314
9	115124993	AL359073.1	ENSG00000213529
9	115142216	HSDL2	ENSG00000119471
9	115249126	KIAA1958	ENSG00000165185
9	115249483	C9orf147	ENSG00000230185
9	115480515	INIP	ENSG00000148153
9	115512735	AL390067.1	ENSG00000226609
9	115513117	SNX30	ENSG00000148158
9	115647437	AL139041.1	ENSG00000271631
9	115653192	SLC46A2	ENSG00000119457
9	115724540	MUPP	ENSG00000237906
9	115774506	ZNF883	ENSG00000228623
9	115819038	ZFP37	ENSG00000136866
9	115873779	FAM225B	ENSG00000225684
9	115875352	FAM225A	ENSG00000231528
9	115913221	SLC31A2	ENSG00000136867
9	115983640	FKBP15	ENSG00000119321
9	115983807	SLC31A1	ENSG00000136868
9	116035717	CDC26	ENSG00000176386
9	116037622	PRPF4	ENSG00000136875
9	116065655	RNF183	ENSG00000165188
9	116102577	WDR31	ENSG00000148225
9	116111820	BSPRY	ENSG00000119411
9	116139278	HDHD3	ENSG00000119431
9	116163612	ALAD	ENSG00000148218
9	116172951	POLE3	ENSG00000148229
9	116172965	C9orf43	ENSG00000157653
9	116207010	RGS3	ENSG00000138835
9	116381507	AL162727.1	ENSG00000233817
9	116413235	AL157702.2	ENSG00000227482
9	116638561	ZNF618	ENSG00000157657
9	116840751	AMBP	ENSG00000106927
9	116861506	KIF12	ENSG00000136883
9	116917839	COL27A1	ENSG00000196739
9	117085335	ORM1	ENSG00000229314
9	117092148	ORM2	ENSG00000228278
9	117156684	AKNA	ENSG00000106948
9	117160782	AL138895.1	ENSG00000235119
9	117267729	WHRN	ENSG00000095397
9	117350025	ATP6V1G1	ENSG00000136888
9	117373485	TMEM268	ENSG00000157693
9	117424653	TEX53	ENSG00000230054
9	117434028	TEX48	ENSG00000230601
9	117458594	AL160275.1	ENSG00000230284
9	117568405	TNFSF15	ENSG00000181634
9	117692696	TNFSF8	ENSG00000106952
9	117880535	TNC	ENSG00000041982
9	117904096	DEC1	ENSG00000173077
9	118016529	AL355601.1	ENSG00000234692
9	118506517	AL691420.1	ENSG00000228714
9	118687485	LINC00474	ENSG00000204148
9	118774639	AL691426.1	ENSG00000228707
9	118916082	PAPPA	ENSG00000182752
9	119049866	PAPPA-AS2	ENSG00000226604
9	119080967	AL137024.1	ENSG00000244757
9	119266561	ASTN2-AS1	ENSG00000229105
9	119330727	AL133284.1	ENSG00000230894
9	119449580	TRIM32	ENSG00000119401
9	119943343	RPL10P3	ENSG00000230734
9	120177347	ASTN2	ENSG00000148219
9	120228537	AL445644.1	ENSG00000233516
9	120410883	AL161630.1	ENSG00000233569
9	120466609	TLR4	ENSG00000136869
9	120659533	AL354754.1	ENSG00000231901
9	120845659	TPT1P9	ENSG00000234782
9	121468237	AL355592.1	ENSG00000225050
9	122131744	BRINP1	ENSG00000078725
9	122257652	AC006288.1	ENSG00000260970
9	122697330	LINC01613	ENSG00000261432
9	122735371	AL441989.1	ENSG00000225960
9	123342436	CDK5RAP2	ENSG00000136861
9	123476747	MEGF9	ENSG00000106780
9	123482950	AHCYP2	ENSG00000238181
9	123555689	FBXW2	ENSG00000119402
9	123555828	B3GNT10	ENSG00000214654
9	123575122	AL161911.1	ENSG00000270917
9	123587105	CUTALP	ENSG00000226752
9	123605261	PSMD5	ENSG00000095261
9	123639605	PHF19	ENSG00000119403
9	123691450	TRAF1	ENSG00000056558
9	123812553	C5	ENSG00000106804
9	123837140	CNTRL	ENSG00000119397
9	123965436	RN7SL181P	ENSG00000243738
9	123970071	GSN	ENSG00000148180
9	123985291	RAB14	ENSG00000119396
9	124042715	AL513122.2	ENSG00000239593
9	124047807	GSN-AS1	ENSG00000235865
9	124132530	STOM	ENSG00000148175
9	124137518	AL359644.1	ENSG00000227355
9	124262305	GGTA1P	ENSG00000204136
9	124282702	HMGB1P37	ENSG00000213467
9	124329335	DAB2IP	ENSG00000136848
9	124338492	AL357936.1	ENSG00000229854
9	124581730	AL596244.1	ENSG00000261534
9	124725997	TTLL11-IT1	ENSG00000237548
9	124855884	TTLL11	ENSG00000175764
9	124922097	NDUFA8	ENSG00000119421
9	124922189	MORN5	ENSG00000185681
9	124991904	LHX6	ENSG00000106852
9	125023786	RBM18	ENSG00000119446
9	125026881	MRRF	ENSG00000148187
9	125132823	PTGS1	ENSG00000095303
9	125134883	AL162424.1	ENSG00000269970
9	125165184	AL359636.3	ENSG00000233616
9	125165685	AL359636.1	ENSG00000229245
9	125233636	AL359636.2	ENSG00000231465
9	125240234	OR1J1	ENSG00000136834
9	125273080	OR1J2	ENSG00000197233
9	125281419	OR1J4	ENSG00000239590
9	125289571	OR1N1	ENSG00000171505
9	125330837	OR1L8	ENSG00000171496
9	125370314	OR1H1P	ENSG00000228914
9	125372193	AL162254.1	ENSG00000234156
9	125376947	OR1Q1	ENSG00000165202
9	125437314	OR1L3	ENSG00000171481
9	125448211	TLK1P1	ENSG00000226783
9	125551149	OR5C1	ENSG00000148215
9	125562369	OR1K1	ENSG00000165204
9	125590909	PDCL	ENSG00000136940
9	125667619	RC3H2	ENSG00000056586
9	125675608	ZBTB6	ENSG00000186130
9	125693778	ZBTB26	ENSG00000171448
9	125699901	AC007066.2	ENSG00000261094
9	125703111	RABGAP1	ENSG00000011454
9	125792031	AC007066.1	ENSG00000213216
9	125796963	GPR21	ENSG00000188394
9	125825590	AL365338.1	ENSG00000225078
9	125877755	MIR600HG	ENSG00000236901
9	126030854	STRBP	ENSG00000165209
9	126118448	CRB2	ENSG00000148204
9	126692430	DENND1A	ENSG00000119522
9	126763948	LHX2	ENSG00000106689
9	126771674	AC006450.3	ENSG00000236668
9	126772808	AC006450.1	ENSG00000231227
9	126794697	AC006450.2	ENSG00000234921
9	127019884	NEK6	ENSG00000119408
9	127023434	AL162724.2	ENSG00000235204
9	127025154	AL162724.1	ENSG00000227200
9	127177722	PSMB7	ENSG00000136930
9	127213422	ADGRD2	ENSG00000180264
9	127269708	NR5A1	ENSG00000136931
9	127361858	AL669818.1	ENSG00000231744
9	127420745	MIR181A2HG	ENSG00000224020
9	127532401	AL354928.1	ENSG00000236643
9	127533588	NR6A1	ENSG00000148200
9	127539436	OLFML2A	ENSG00000185585
9	127615754	WDR38	ENSG00000136918
9	127624239	RPL35	ENSG00000136942
9	127624408	ARPC5L	ENSG00000136950
9	127703377	GOLGA1	ENSG00000136935
9	127905774	SCAI	ENSG00000173611
9	127912931	PRPS1P2	ENSG00000232630
9	127952217	PPP6C	ENSG00000119414
9	127958099	RPSAP76	ENSG00000235332
9	127962820	RABEPK	ENSG00000136933
9	128003608	HSPA5	ENSG00000044574
9	128003941	AL354710.2	ENSG00000239705
9	128024072	GAPVD1	ENSG00000165219
9	128135044	AL627223.1	ENSG00000227845
9	128329857	AL162584.1	ENSG00000227068
9	128357947	HNRNPA1P15	ENSG00000214761
9	128469512	MAPKAP1	ENSG00000119487
9	128508830	AL358074.1	ENSG00000229582
9	128509623	PBX3	ENSG00000167081
9	129038196	AL162391.1	ENSG00000228392
9	129089127	MVB12B	ENSG00000196814
9	129278695	AL356309.2	ENSG00000233721
9	129375978	AL161908.1	ENSG00000224842
9	129376721	LMX1B	ENSG00000136944
9	129567284	ZBTB43	ENSG00000169155
9	129622943	ZBTB34	ENSG00000177125
9	129677052	RALGPS1	ENSG00000136828
9	129885161	ANGPTL2	ENSG00000136859
9	129978457	AL450263.1	ENSG00000228487
9	129986543	GARNL3	ENSG00000136895
9	130129048	AL445222.1	ENSG00000271833
9	130159420	SLC2A8	ENSG00000136856
9	130186660	ZNF79	ENSG00000196152
9	130210908	SNORA65	ENSG00000201302
9	130213683	RPL12	ENSG00000197958
9	130213764	LRSAM1	ENSG00000148356
9	130341267	FAM129B	ENSG00000136830
9	130374543	STXBP1	ENSG00000136854
9	130469267	CFAP157	ENSG00000160401
9	130479121	PTRH1	ENSG00000187024
9	130479238	TTC16	ENSG00000167094
9	130497603	TOR2A	ENSG00000160404
9	130541019	SH2D3C	ENSG00000095370
9	130547957	CDK9	ENSG00000136807
9	130556875	FPGS	ENSG00000136877
9	130578344	AL162586.1	ENSG00000225032
9	130617034	ENG	ENSG00000106991
9	130640021	AK1	ENSG00000106992
9	130667686	ST6GALNAC6	ENSG00000160408
9	130679316	ST6GALNAC4	ENSG00000136840
9	130693075	PIP5KL1	ENSG00000167103
9	130696781	AL157935.1	ENSG00000227218
9	130700160	DPM2	ENSG00000136908
9	130742791	FAM102A	ENSG00000167106
9	130819640	AL360268.2	ENSG00000230848
9	130830478	NAIF1	ENSG00000171169
9	130830485	SLC25A25	ENSG00000148339
9	130856735	AL360268.1	ENSG00000230536
9	130881012	SLC25A25-AS1	ENSG00000234771
9	130890740	PTGES2	ENSG00000148334
9	130890798	PTGES2-AS1	ENSG00000232850
9	130911349	LCN2	ENSG00000148346
9	130922538	C9orf16	ENSG00000171159
9	130965657	DNM1	ENSG00000106976
9	130966661	CIZ1	ENSG00000148337
9	131037657	SWI5	ENSG00000175854
9	131038273	GOLGA2	ENSG00000167110
9	131078615	AL359091.4	ENSG00000272696
9	131084813	TRUB2	ENSG00000167112
9	131085021	COQ4	ENSG00000167113
9	131102924	SLC27A4	ENSG00000167114
9	131104431	TMSB4XP4	ENSG00000223551
9	131133597	URM1	ENSG00000167118
9	131153739	AL359091.3	ENSG00000272593
9	131155788	AL359091.1	ENSG00000207955
9	131174029	CERCAM	ENSG00000167123
9	131193876	AL359091.5	ENSG00000273186
9	131206865	AL359091.2	ENSG00000228510
9	131217464	ODF2	ENSG00000136811
9	131231460	ODF2-AS1	ENSG00000225951
9	131266978	GLE1	ENSG00000119392
9	131314688	AL356481.1	ENSG00000228395
9	131314865	SPTAN1	ENSG00000197694
9	131419065	WDR34	ENSG00000119333
9	131425856	HMGA1P4	ENSG00000234705
9	131445702	SET	ENSG00000119335
9	131464801	PKN3	ENSG00000160447
9	131486405	ZDHHC12	ENSG00000160446
9	131486723	AL441992.1	ENSG00000223478
9	131534692	ZER1	ENSG00000160445
9	131549482	TBC1D13	ENSG00000107021
9	131580752	ENDOG	ENSG00000167136
9	131592099	SPOUT1	ENSG00000198917
9	131644390	LRRC8A	ENSG00000136802
9	131644772	KYAT1	ENSG00000171097
9	131683173	PHYHD1	ENSG00000175287
9	131709897	DOLK	ENSG00000175283
9	131709977	NUP188	ENSG00000095319
9	131767276	AL592211.1	ENSG00000267834
9	131790581	SH3GLB2	ENSG00000148341
9	131798899	MIGA2	ENSG00000148343
9	131843378	DOLPP1	ENSG00000167130
9	131860132	AL158151.2	ENSG00000234055
9	131873228	PTPA	ENSG00000119383
9	131873467	CRAT	ENSG00000095321
9	131932712	AL158151.4	ENSG00000268707
9	131940539	IER5L	ENSG00000188483
9	131963593	AL158151.1	ENSG00000204055
9	132020632	AL161785.2	ENSG00000235007
9	132044736	AL161785.1	ENSG00000224307
9	132083294	C9orf106	ENSG00000179082
9	132090539	AL353803.5	ENSG00000268615
9	132094578	LINC01503	ENSG00000233901
9	132142748	AL353803.3	ENSG00000236146
9	132200494	AL353803.1	ENSG00000226355
9	132213700	AL353803.2	ENSG00000230676
9	132244816	AL353803.4	ENSG00000261334
9	132245729	LINC00963	ENSG00000204054
9	132337687	AL391056.1	ENSG00000227619
9	132371162	NTMT1	ENSG00000148335
9	132383054	C9orf50	ENSG00000179058
9	132402754	AL590369.1	ENSG00000234789
9	132404443	ASB6	ENSG00000148331
9	132427919	PRRX2	ENSG00000167157
9	132480913	PRRX2-AS1	ENSG00000236024
9	132515325	PTGES	ENSG00000148344
9	132565431	TOR1B	ENSG00000136816
9	132586412	TOR1A	ENSG00000136827
9	132596976	USP20	ENSG00000136878
9	132598141	C9orf78	ENSG00000136819
9	132646448	AL158207.1	ENSG00000224988
9	132805472	FNBP1	ENSG00000187239
9	132806991	AL136141.1	ENSG00000270755
9	132815704	GPR107	ENSG00000148358
9	132906497	AL360004.1	ENSG00000196979
9	132934856	NCS1	ENSG00000107130
9	133046881	HMCN2	ENSG00000148357
9	133320315	ASS1	ENSG00000130707
9	133454351	FUBP3	ENSG00000107164
9	133539980	PRDM12	ENSG00000130711
9	133569107	EXOSC2	ENSG00000130713
9	133589332	ABL1	ENSG00000097007
9	133769224	QRFP	ENSG00000188710
9	133809237	AL161733.1	ENSG00000236658
9	133814672	FIBCD1	ENSG00000130720
9	133884468	LAMC3	ENSG00000050555
9	133971862	AIF1L	ENSG00000126878
9	134000947	NUP214	ENSG00000126883
9	134042891	AL157938.2	ENSG00000236986
9	134069591	AL157938.3	ENSG00000246851
9	134116073	AL157938.1	ENSG00000226987
9	134151933	FAM78A	ENSG00000126882
9	134165080	PLPP7	ENSG00000160539
9	134269479	PRRC2B	ENSG00000130723
9	134378288	POMT1	ENSG00000130714
9	134392354	AL358781.2	ENSG00000230289
9	134406654	UCK1	ENSG00000130717
9	134615460	RAPGEF1	ENSG00000107263
9	134691578	AL160271.1	ENSG00000236687
9	134955294	MED27	ENSG00000160563
9	135037333	NTNG2	ENSG00000196358
9	135230371	SETX	ENSG00000107290
9	135282208	TTF1	ENSG00000125482
9	135285429	CFAP77	ENSG00000188523
9	135457571	BARHL1	ENSG00000125492
9	135545420	DDX31	ENSG00000125485
9	135545788	GTF3C4	ENSG00000125484
9	135645598	AL445645.1	ENSG00000224992
9	135753413	SPACA9	ENSG00000165698
9	135754163	AK8	ENSG00000165695
9	135820019	TSC1	ENSG00000165699
9	135820931	GFI1B	ENSG00000165702
9	135894815	EEF1A1P5	ENSG00000196205
9	135906075	GTF3C5	ENSG00000148308
9	135937364	CEL	ENSG00000170835
9	135957925	CELP	ENSG00000170827
9	136024720	RALGDS	ENSG00000160271
9	136039331	GBGT1	ENSG00000148288
9	136084629	OBP2B	ENSG00000171102
9	136103992	LCN1P1	ENSG00000119440
9	136150616	ABO	ENSG00000175164
9	136203234	SURF6	ENSG00000148296
9	136214985	MED22	ENSG00000148297
9	136215068	RPL7A	ENSG00000148303
9	136223551	SURF1	ENSG00000148290
9	136223789	SURF2	ENSG00000148291
9	136242969	SURF4	ENSG00000148248
9	136243116	STKLD1	ENSG00000198870
9	136279477	ADAMTS13	ENSG00000160323
9	136283163	REXO4	ENSG00000148300
9	136325088	CACFD1	ENSG00000160325
9	136344258	SLC2A6	ENSG00000160326
9	136393733	MYMK	ENSG00000187616
9	136397285	ADAMTSL2	ENSG00000197859
9	136451318	FAM163B	ENSG00000196990
9	136501481	DBH	ENSG00000123454
9	136522434	DBH-AS1	ENSG00000225756
9	136605076	SARDH	ENSG00000123453
9	136857725	VAV2	ENSG00000160293
9	136890560	BRD3OS	ENSG00000235106
9	136919411	AL445931.1	ENSG00000235138
9	136933656	BRD3	ENSG00000169925
9	136944025	ARF4P1	ENSG00000271525
9	137000485	BX649632.1	ENSG00000273249
9	137000894	WDR5	ENSG00000196363
9	137029685	RNU6ATAC	ENSG00000221676
9	137033890	BX649601.1	ENSG00000273473
9	137187242	LINC02247	ENSG00000223729
9	137208943	RXRA	ENSG00000186350
9	137397317	AL669970.1	ENSG00000223795
9	137419027	AL669970.3	ENSG00000228877
9	137533619	COL5A1	ENSG00000130635
9	137544688	COL5A1-AS1	ENSG00000204011
9	137760081	AL603650.1	ENSG00000232355
9	137772653	FCN2	ENSG00000160339
9	137809808	FCN1	ENSG00000085265
9	137828996	AL353611.1	ENSG00000236403
9	137967267	OLFM1	ENSG00000130558
9	138129442	AL390778.1	ENSG00000227958
9	138144553	AL390778.2	ENSG00000233936
9	138235094	C9orf62	ENSG00000178243
9	138244529	AL353615.1	ENSG00000235572
9	138339291	SOCS5P2	ENSG00000224682
9	138370924	PPP1R26	ENSG00000196422
9	138372622	PPP1R26-AS1	ENSG00000225361
9	138392415	MRPS2	ENSG00000122140
9	138393543	C9orf116	ENSG00000160345
9	138398292	AL161452.1	ENSG00000226706
9	138413283	LCN1	ENSG00000160349
9	138437984	OBP2A	ENSG00000122136
9	138453601	PAEP	ENSG00000122133
9	138466780	LINC01502	ENSG00000237339
9	138506141	AL354761.1	ENSG00000236543
9	138531385	GLT6D1	ENSG00000204007
9	138555167	LCN9	ENSG00000148386
9	138591373	SOHLH1	ENSG00000165643
9	138594030	KCNT1	ENSG00000107147
9	138799073	CAMSAP1	ENSG00000130559
9	138799657	AL355574.1	ENSG00000238058
9	138853225	UBAC1	ENSG00000130560
9	138987130	NACC2	ENSG00000148411
9	139001269	AL138781.1	ENSG00000260193
9	139010730	TMEM250	ENSG00000238227
9	139096954	LHX3	ENSG00000107187
9	139137686	QSOX2	ENSG00000165661
9	139221931	GPSM1	ENSG00000160360
9	139258240	DNLZ	ENSG00000213221
9	139268132	CARD9	ENSG00000187796
9	139293248	SNAPC4	ENSG00000165684
9	139305060	ENTR1	ENSG00000165689
9	139305109	PMPCA	ENSG00000165688
9	139334273	INPP5E	ENSG00000148384
9	139372140	SEC16A	ENSG00000148396
9	139377946	C9orf163	ENSG00000196366
9	139437332	AL592301.1	ENSG00000227512
9	139440313	NOTCH1	ENSG00000148400
9	139440711	NALT1	ENSG00000237886
9	139553307	EGFL7	ENSG00000172889
9	139554872	HSPC324	ENSG00000228401
9	139581874	AGPAT2	ENSG00000169692
9	139607021	FAM69B	ENSG00000165716
9	139622635	SNHG7	ENSG00000233016
9	139637410	LCN10	ENSG00000187922
9	139642979	LCN6	ENSG00000267206
9	139652677	LCN8	ENSG00000204001
9	139660706	LCN15	ENSG00000177984
9	139685806	TMEM141	ENSG00000244187
9	139690801	CCDC183	ENSG00000213213
9	139702373	RABL6	ENSG00000196642
9	139703299	CCDC183-AS1	ENSG00000228544
9	139709987	NCLP1	ENSG00000213212
9	139738866	AJM1	ENSG00000232434
9	139743175	PHPT1	ENSG00000054148
